,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,gaia_dist,st_optmag,st_optband,gaia_gmag,st_teff,st_mass,st_rad,rowupdate,pl_facility
3989,WASP-156,b,WASP-156 b,Transit,0,1,3.836169,9.7409496,0.007,89.1,0.00012215040000000002,Mass,0.51,1.3,0,0,0,0,02h11m07.61s,32.781708,+02d25m04.8s,2.418,140.0,122.49,11.6,V (Johnson),11.323,4910.0,0.84,0.76,2017-10-26,SuperWASP
3991,WASP-158,b,WASP-158 b,Transit,0,1,3.656333,11.1171544,0.0,87.7,0.002662497,Mass,1.07,3.1,0,0,0,0,00h16m35.12s,4.146333,-10d58m35.1s,-10.976417,532.92,532.92,,,12.091,6350.0,1.38,1.39,2018-10-26,SuperWASP-South
3992,WASP-159,b,WASP-159 b,Transit,0,1,3.840401,11.5687216,0.0,88.1,0.0005248650000000001,Mass,1.38,0.28,0,0,0,0,04h32m32.76s,68.13649699999999,-38d58m06.0s,-38.968334000000006,730.5,730.5,,,12.295,6120.0,1.41,2.11,2018-10-26,SuperWASP-South
3994,WASP-160 B,b,WASP-160 B b,Transit,0,1,3.7684952,9.7194464,0.0,88.97,0.00026529540000000006,Mass,1.09,0.284,0,0,0,0,05h50m43.06s,87.67942,-27d37m23.4s,-27.623163,284.0,290.74,,,12.884,5298.0,0.87,0.87,2018-11-01,SuperWASP-South
3995,WASP-161,b,WASP-161 b,Transit,0,1,5.4060425,14.4716536,,89.01,0.0023762070000000004,Mass,1.143,2.2,0,0,0,0,08h25m21.09s,126.337875,-11d30m03.6s,-11.501,346.46,346.46,,,10.899000000000001,6400.0,1.39,1.71,2018-12-13,SuperWASP-South
3996,WASP-162,b,WASP-162 b,Transit,0,1,9.62468,18.7292872,0.434,89.3,0.004962360000000001,Mass,1.0,6.9,0,0,0,0,11h13m10.30s,168.292923,-17d39m28.0s,-17.657778,313.6,313.6,,,12.065,5300.0,0.95,1.11,2018-10-26,SuperWASP-South
3997,WASP-163,b,WASP-163 b,Transit,0,1,1.6096884,5.7198512,,85.42,0.0017845410000000002,Mass,1.202,1.42,0,0,0,0,17h06m08.98s,256.537417,-10d24m47.0s,-10.413056,263.29,263.29,,,12.251,5500.0,0.97,1.01,2018-12-13,SuperWASP-South
3998,WASP-164,b,WASP-164 b,Transit,0,1,1.7771255,6.0596017600000005,0.0,82.73,0.002032659,Mass,1.128,1.96,0,0,0,0,22h59m29.62s,344.87341299999997,-60d26m52.0s,-60.447768999999994,322.0,330.57,,,12.468,5806.0,0.95,0.93,2018-11-01,SuperWASP-South
3999,WASP-165,b,WASP-165 b,Transit,0,1,3.465509,10.370993360000002,0.0,84.9,0.0006279294000000001,Mass,1.26,0.44,0,0,0,0,23h50m19.33s,357.580536,-17d04m39.3s,-17.077572,583.0,612.15,,,12.543,5599.0,1.25,1.75,2018-11-01,SuperWASP-South
4000,WASP-166,b,WASP-166 b,Transit,0,1,5.44354,13.783551200000002,0.0,88.0,9.638430000000001e-05,Mass,0.63,0.54,0,0,0,0,09h39m30.09s,144.875375,-20d58m56.9s,-20.982472,113.0,114.55,,,9.257,6050.0,1.19,1.22,2019-07-25,WASP-South
4001,WASP-167,b,WASP-167 b,Transit,0,1,2.0219596,7.848668,,79.9,0.0076344,Mass,1.58,,0,0,0,0,13h04m10.53s,196.043869,-35d32m58.3s,-35.549521999999996,381.0,428.42,,,10.579,7000.0,1.59,1.79,2017-07-27,Multiple Observatories
4002,WASP-168,b,WASP-168 b,Transit,0,1,4.153658,11.160160800000002,0.0,84.4,0.000400806,Mass,1.5,0.16,0,0,0,0,06h26m58.71s,96.744621,-46d49m17.2s,-46.821445000000004,306.63,306.63,,,11.714,6000.0,1.08,1.12,2018-10-26,SuperWASP-South
4003,WASP-169,b,WASP-169 b,Transit,0,1,5.6114118,14.6436792,0.0,87.9,0.0005353623,Mass,1.304,0.33,0,0,0,0,08h29m32.97s,127.387375,-12d56m40.9s,-12.944694,638.38,638.38,,,11.720999999999998,6110.0,1.34,2.01,2019-09-12,WASP-South
4005,WASP-170,b,WASP-170 b,Transit,0,1,2.34478022,7.246578400000001,,84.87,0.0015268800000000002,Mass,1.0959999999999999,1.6,0,0,0,0,09h01m39.93s,135.416375,-20d43m13.6s,-20.720444,308.27,308.27,,,12.469000000000001,5600.0,0.93,0.94,2018-12-13,SuperWASP-South
4006,WASP-171,b,WASP-171 b,Transit,0,1,3.8186244,10.8376128,0.0,88.3,0.0010344612,Mass,0.98,1.5,0,0,0,0,11h27m22.86s,171.84525,-44d05m19.3s,-44.088694,774.33,774.33,,,12.440999999999999,5965.0,1.17,1.64,2019-09-12,WASP-South
4007,WASP-172,b,WASP-172 b,Transit,0,1,5.477433,14.923220800000001,0.0,86.7,0.000448521,Mass,1.57,0.16,0,0,0,0,13h17m44.12s,199.43383799999998,-47d14m15.3s,-47.237583,546.02,546.02,,,11.01,6900.0,1.49,1.91,2018-10-26,SuperWASP-South
4008,WASP-173 A,b,WASP-173 A b,Transit,0,1,1.38665318,5.3327936000000005,0.0,85.2,0.003521367,Mass,1.2,2.84,0,0,0,1,23h36m40.38s,354.168243,-34d36m40.6s,-34.611278999999996,234.54,234.54,11.102,V (Johnson),11.397,5800.0,1.05,1.11,2018-10-26,SuperWASP-South
4009,WASP-174,b,WASP-174 b,Transit,0,1,4.2337,12.0202888,,84.2,0.0012405900000000002,Mass,1.3,,0,0,0,0,13h03m10.56s,195.794006,-41d23m05.4s,-41.384838,414.69,414.69,,,11.683,6400.0,1.3,1.31,2018-08-23,SuperWASP-South
4010,WASP-175,b,WASP-175 b,Transit,0,1,3.0652907,9.467858960000001,0.0,85.33,0.0009447570000000001,Mass,1.208,0.74,0,0,0,0,11h05m16.60s,166.319167,-34d07m20.3s,-34.122306,638.38,638.38,,,11.720999999999998,6229.0,1.21,1.2,2019-09-12,WASP-South
4011,WASP-176,b,WASP-176 b,Transit,0,1,3.899052,11.504212,0.0,86.7,0.0008159265,Mass,1.505,0.31,0,0,0,1,20h54m44.94s,313.68725,+09d10m44.5s,9.179028,577.62,577.62,12.01,V (Johnson),11.939,5941.0,1.34,1.93,2020-05-21,SuperWASP-North
4012,WASP-177,b,WASP-177 b,Transit,0,1,3.071722,8.50881624,,84.14,0.0004847844,Mass,1.58,0.172,0,0,0,0,22h19m11.19s,334.796625,-01d50m04.7s,-1.834639,178.0,177.67,12.58,V (Johnson),12.072000000000001,5017.0,0.88,0.89,2019-04-18,SuperWASP
4013,WASP-178,b,WASP-178 b,Transit,0,1,3.3448285,11.998785600000001,0.0,85.7,0.001584138,Mass,1.81,0.37,0,0,0,0,15h09m04.89s,227.270375,-42d42m17.8s,-42.704944,418.0,432.55,,,9.912,9360.0,2.07,1.67,2019-10-10,WASP-South
4014,WASP-18,b,WASP-18 b,Transit,0,2,0.94124,4.3006400000000005,,85.68,0.009952910022,Mass,,,1,0,0,1,01h37m25.03s,24.354311,-45d40m40.4s,-45.677887,123.92,123.92,9.302999999999999,V (Johnson),9.166,6400.0,1.22,1.23,2019-12-05,SuperWASP
4015,WASP-18,c,WASP-18 c,Transit Timing Variations,0,2,2.1558,7.5261200000000015,0.015,,0.00016574282400000001,Mass,,,0,0,0,0,01h37m25.03s,24.354311,-45d40m40.4s,-45.677887,123.92,123.92,9.302999999999999,V (Johnson),9.166,6400.0,1.22,1.23,2019-12-05,Transiting Exoplanet Survey Satellite (TESS)
4016,WASP-180 A,b,WASP-180 A b,Transit,0,1,3.409264,10.321536,0.0,88.1,0.0008588700000000001,Mass,1.24,0.61,0,0,0,0,08h13m34.15s,123.392292,-01d58m57.9s,-1.98275,255.8,255.8,10.682,V (Johnson),10.913,6600.0,1.3,1.19,2019-09-26,SuperWASP
4017,WASP-181,b,WASP-181 b,Transit,0,1,4.5195064,11.669786640000002,,88.38,0.0002853357,Mass,1.1840000000000002,0.237,0,0,0,0,01h47m10.37s,26.793208,+03d07m59.0s,3.1330560000000003,443.0,443.01,12.91,V (Johnson),12.783,5839.0,1.04,0.96,2019-04-18,SuperWASP
4018,WASP-182,b,WASP-182 b,Transit,0,1,3.3769848,9.697943200000001,0.0,83.88,0.0001412364,Mass,0.85,0.318,0,0,0,0,20h46m41.58s,311.67325,-41d49m15.2s,-41.820889,330.64,330.64,,,11.917,5638.0,1.08,1.34,2019-09-12,WASP-South
4019,WASP-183,b,WASP-183 b,Transit,0,1,4.1117771,9.96028224,,85.37,0.0004790586,Mass,1.47,0.21,0,0,0,0,10h55m09.36s,163.789,-00d44m13.7s,-0.737139,328.0,328.42,12.76,V (Johnson),12.815,5313.0,0.78,0.87,2019-04-18,SuperWASP
4020,WASP-184,b,WASP-184 b,Transit,0,1,5.1817,13.482506400000002,0.0,86.9,0.000543951,Mass,1.33,0.32,0,0,0,0,13h58m04.09s,209.517042,-30d20m53.3s,-30.348139,640.0,675.67,,,12.567,6000.0,1.23,1.65,2019-10-10,WASP-South
4021,WASP-185,b,WASP-185 b,Transit,0,1,9.38755,19.4388928,0.24,86.8,0.0009352140000000001,Mass,1.25,0.66,0,0,0,0,14h16m14.31s,214.059625,-19d32m32.2s,-19.542278,275.0,281.56,,,10.895,5900.0,1.12,1.5,2019-10-10,WASP-South
4022,WASP-19,b,WASP-19 b,Transit,0,1,0.78883899,3.5136228800000002,0.002,78.78,0.0010201467,Mass,1.392,0.492,0,0,0,0,09h53m40.08s,148.417002,-45d39m33.1s,-45.659191,270.41,270.41,12.59,V (Johnson),12.109000000000002,5568.0,0.9,1.0,2016-08-18,SuperWASP
4023,WASP-190,b,WASP-190 b,Transit,0,1,5.367753,14.2566216,0.0,87.1,0.0009543,Mass,1.15,,0,0,0,0,00h30m50.233s,7.7093039999999995,-40d34m24.36s,-40.573433,550.76,550.76,,,11.633,6400.0,1.35,1.6,2019-03-05,WASP-South
4024,WASP-192,b,WASP-192 b,Transit,0,1,2.8786765,8.7733056,0.0,82.7,0.00219489,Mass,1.23,1.62,0,0,0,0,14h54m38.09s,223.65870800000002,-38d44m40.3s,-38.744528,495.0,515.65,,,12.535,5910.0,1.09,1.32,2019-10-10,WASP-South
4025,WASP-2,b,WASP-2 b,Transit,0,1,2.152175,6.76060608,,84.49,0.0008884533000000001,Mass,1.081,0.914,0,0,0,1,20h30m54.13s,307.725542,+06d25m46.3s,6.429536,153.89,153.89,11.88,V (Johnson),11.564,5180.0,0.9,0.87,2019-09-26,SuperWASP
4026,WASP-20,b,WASP-20 b,Transit,0,1,4.8996284,12.90192,0.0,85.56,0.0002967873,Mass,1.462,0.132,0,0,0,0,00h20m38.53s,5.160558999999999,-23d56m08.6s,-23.935728,210.0,,10.68,V (Johnson),10.65,5940.0,1.2,1.39,2015-03-05,SuperWASP
4027,WASP-21,b,WASP-21 b,Transit,0,1,4.322482,11.181664,0.0,88.75,0.00028629,Mass,1.07,0.32,0,0,0,0,23h09m58.25s,347.492721,+18d23m45.9s,18.396085999999997,260.33,260.33,11.58,V (Johnson),11.399000000000001,5800.0,0.89,1.14,2014-05-14,SuperWASP
4029,WASP-23,b,WASP-23 b,Transit,0,1,2.9444256,8.0852032,0.062,88.39,0.0008436012000000001,Mass,0.9620000000000001,,0,0,0,0,06h44m30.62s,101.127587,-42d45m42.6s,-42.761826,208.74,208.74,,,12.321,5150.0,0.78,0.77,2014-05-14,SuperWASP
4033,WASP-28,b,WASP-28 b,Transit,0,1,3.40883,9.60978008,0.0,88.61,0.0008655501000000001,Mass,1.213,0.676,0,0,1,0,23h34m27.88s,353.616152,-01d34m48.2s,-1.580064,410.0,351.95,12.03,V (Johnson),12.029000000000002,6150.0,1.02,1.09,2015-03-05,SuperWASP
4036,WASP-31,b,WASP-31 b,Transit,0,1,3.4059096,10.01834088,0.0,84.41,0.0004561554,Mass,1.5490000000000002,0.172,0,0,0,0,11h17m45.37s,169.439021,-19d03m17.2s,-19.054773,360.0,388.02,11.7,V (Johnson),11.815999999999999,6302.0,1.16,1.25,2014-05-14,SuperWASP
4038,WASP-33,b,WASP-33 b,Transit,0,1,1.21987,5.1392648,,86.63,0.0019973499,Mass,1.5930000000000002,0.689,0,0,0,1,02h26m51.06s,36.712746,+37d33m01.7s,37.550484000000004,122.36,122.36,8.142000000000001,V (Johnson),8.07,7430.0,1.5,1.44,2019-07-11,SuperWASP
4041,WASP-36,b,WASP-36 b,Transit,0,1,1.53736596,5.75640664,,83.15,0.0022531023000000004,Mass,1.327,1.26,0,0,0,0,08h46m19.30s,131.580405,-08d01m37.0s,-8.026946,390.64,390.64,,,12.628,5959.0,1.08,0.98,2016-04-07,SuperWASP
4042,WASP-37,b,WASP-37 b,Transit,0,1,3.577469,9.5904272,0.0,88.82,0.0017177400000000002,Mass,1.16,1.53,0,0,0,0,14h47m46.56s,221.94398700000002,+01d03m53.9s,1.064966,343.0,397.09,12.704,V (Johnson),12.542,5800.0,0.93,1.0,2014-05-14,SuperWASP
4044,WASP-39,b,WASP-39 b,Transit,0,1,4.055259,10.4505552,0.0,87.83,0.00026720400000000005,Mass,1.27,0.186,0,0,0,0,14h29m18.41s,217.326702,-03d26m40.3s,-3.4445339999999995,230.0,215.29,12.11,V (Johnson),11.887,5400.0,0.93,0.9,2014-05-14,SuperWASP
4045,WASP-4,b,WASP-4 b,Transit,0,1,1.33823147,4.8597232,0.0,89.06,0.0011317998,Mass,1.321,,0,0,0,2,23h34m15.08s,353.562841,-42d03m41.1s,-42.061428,269.21,269.21,12.5,V (Johnson),12.315999999999999,5400.0,0.86,0.89,2019-08-15,SuperWASP
4047,WASP-41,c,WASP-41 c,Radial Velocity,0,2,421.0,230.08424000000002,0.294,,0.0030346740000000002,Msini,,,0,0,0,0,12h42m28.50s,190.618736,-30d38m23.5s,-30.639870000000002,164.14,164.14,11.6,V (Johnson),11.282,5545.0,0.81,0.83,2015-10-15,La Silla Observatory
4048,WASP-42,b,WASP-42 b,Transit,0,1,4.9816819,12.0632952,,88.0,0.0005029161000000001,Mass,1.122,0.464,0,0,0,0,12h51m55.57s,192.98154499999998,-42d04m25.0s,-42.073608,178.19,178.19,12.57,V (Johnson),11.969000000000001,5315.0,0.95,0.89,2016-02-25,SuperWASP
4049,WASP-43,b,WASP-43 b,Transit,0,1,0.813475,3.0534544,0.0,82.6,0.0016986540000000002,Mass,0.93,2.939,1,0,0,0,10h19m38.01s,154.90837199999999,-09d48m22.6s,-9.806275999999999,80.0,86.96,12.4,V (Johnson),11.907,4400.0,0.58,0.6,2014-05-14,SuperWASP
4050,WASP-44,b,WASP-44 b,Transit,0,1,2.423804,7.42505496,,86.21,0.000830241,Mass,1.1,0.811,0,0,0,0,00h15m36.76s,3.903165,-11d56m17.2s,-11.938115,368.31,368.31,12.9,V (Johnson),12.895999999999999,5420.0,0.94,0.91,2019-09-26,SuperWASP
4051,WASP-45,b,WASP-45 b,Transit,0,1,3.126089,8.52171816,,85.02,0.0009199452,Mass,0.946,1.418,0,0,0,0,00h20m57.00s,5.237497,-35d59m53.7s,-35.998259999999995,212.48,212.48,12.0,V (Johnson),12.049000000000001,5150.0,0.85,0.85,2019-09-26,SuperWASP
4052,WASP-46,b,WASP-46 b,Transit,0,1,1.43036763,5.0209972,,82.8,0.0018227130000000001,Mass,1.1740000000000002,1.467,0,0,0,0,21h14m56.88s,318.736981,-55d52m18.4s,-55.87178,379.36,379.36,12.9,V (Johnson),12.852,5600.0,0.83,0.86,2015-12-03,SuperWASP
4054,WASP-47,c,WASP-47 c,Radial Velocity,0,4,588.5,299.539576,0.296,,0.0011956138410000002,Msini,,,0,0,1,1,22h04m48.73s,331.203047,-12d01m08.0s,-12.018885000000001,266.69,266.69,11.9,V (Johnson),11.789000000000001,5552.0,1.04,1.14,2018-06-21,La Silla Observatory
4059,WASP-5,b,WASP-5 b,Transit,0,1,1.6284279,5.7413544000000005,0.038,86.9,0.0015077940000000002,Mass,1.087,1.64,0,0,0,1,23h57m23.76s,359.348991,-41d16m37.7s,-41.277149,311.88,311.88,12.3,V (Johnson),11.995999999999999,5700.0,0.96,1.03,2014-10-29,SuperWASP
4060,WASP-50,b,WASP-50 b,Transit,0,1,1.9551,6.3004376,,84.88,0.0014016758400000001,Mass,1.166,1.325,0,0,0,0,02h54m45.14s,43.688072999999996,-10d53m53.1s,-10.89808,185.82,185.82,11.6,V (Johnson),11.552,5400.0,0.89,0.84,2019-07-11,SuperWASP
4061,WASP-52,b,WASP-52 b,Transit,0,1,1.7497798,5.8488704,0.0,85.35,0.000438978,Mass,1.27,0.29,0,0,0,1,23h13m58.74s,348.494748,+08d45m40.5s,8.761262,140.0,175.69,12.0,V (Johnson),11.954,5000.0,0.87,0.79,2014-05-14,SuperWASP
4062,WASP-53,b,WASP-53 b,Transit,0,2,3.3098443,8.818462320000002,0.03,87.08,0.0020345676000000004,Mass,1.074,2.28,0,0,0,0,02h07m38.21s,31.909203,-20d39m42.6s,-20.661839,202.51,202.51,,,12.347000000000001,4953.0,0.84,0.8,2017-02-02,Multiple Facilities
4063,WASP-53,c,WASP-53 c,Radial Velocity,0,2,2840.0,802.0693600000001,0.8369,,0.015602805000000003,Msini,,,0,0,0,0,02h07m38.21s,31.909203,-20d39m42.6s,-20.661839,202.51,202.51,,,12.347000000000001,4953.0,0.84,0.8,2017-02-02,Multiple Facilities
4067,WASP-57,b,WASP-57 b,Transit,0,1,2.83891856,8.10455608,,86.05,0.0006145692000000001,Mass,1.05,0.693,0,0,0,0,14h55m16.82s,223.82010400000001,-02d03m27.6s,-2.057665,402.8,402.8,13.04,V (Johnson),12.729000000000001,5600.0,0.89,0.93,2015-10-15,SuperWASP
4069,WASP-59,b,WASP-59 b,Transit,0,1,7.919585,14.9877304,0.1,89.27,0.0008235609000000001,Mass,0.775,2.4,0,0,0,0,23h18m29.55s,349.62312599999996,+24d53m21.4s,24.88929,125.0,116.32,13.0,V (Johnson),12.314,4650.0,0.72,0.61,2014-05-14,SuperWASP
4075,WASP-64,b,WASP-64 b,Transit,0,1,1.5732918,5.69404736,0.0,86.57,0.0012129153,Mass,1.271,0.823,0,0,0,0,06h44m27.61s,101.115041,-32d51m30.2s,-32.858402000000005,350.0,373.9,12.29,V (Johnson),12.526,5400.0,1.0,1.06,2014-05-14,SuperWASP
4076,WASP-65,b,WASP-65 b,Transit,0,1,2.3114243,7.182068800000001,0.0,88.8,0.0014791650000000002,Mass,1.112,1.5,0,0,0,0,08h53m17.83s,133.324304,+08d31m22.9s,8.523038,310.0,275.86,11.9,V (Johnson),11.751,5600.0,0.93,1.01,2014-05-14,SuperWASP
4081,WASP-7,b,WASP-7 b,Transit,0,1,4.9546416,13.2674744,,87.03,0.000916128,Mass,1.33,0.55,0,0,0,0,20h44m10.23s,311.04260899999997,-39d13m31.0s,-39.225273,163.05,163.05,9.51,V (Johnson),9.377,6400.0,1.28,1.43,2016-01-14,SuperWASP
4082,WASP-70 A,b,WASP-70 A b,Transit,0,1,3.7130203,10.43550296,0.0,87.12,0.000563037,Mass,1.1640000000000001,0.499,0,0,0,0,21h01m54.47s,315.476951,-13d25m59.6s,-13.433218,245.0,223.73,10.79,V (Johnson),11.032,5763.0,1.11,1.22,2014-10-15,SuperWASP
4087,WASP-75,b,WASP-75 b,Transit,0,1,2.484193,8.0637,0.0,82.0,0.0010211010000000002,Mass,1.27,0.69,0,0,1,0,22h49m32.57s,342.38570699999997,-10d40m32.0s,-10.67556,260.0,296.44,11.45,V (Johnson),11.335,6100.0,1.14,1.26,2014-05-14,SuperWASP
4088,WASP-76,b,WASP-76 b,Transit,0,1,1.809886,7.096056000000001,0.0,88.0,0.000877956,Mass,1.83,0.201,0,0,0,0,01h46m31.86s,26.632746,+02d42m01.9s,2.700539,120.0,195.3,9.5,V (Johnson),9.395,6250.0,1.46,1.73,2016-01-21,SuperWASP
4093,WASP-8,c,WASP-8 c,Radial Velocity,0,2,4323.0,1135.36896,0.0,,0.009018135,Msini,,,0,0,0,0,23h59m36.07s,359.900292,-35d01m53.0s,-35.031391,90.19,90.19,9.79,V (Johnson),9.612,5600.0,1.34,1.03,2014-05-14,SuperWASP
4094,WASP-80,b,WASP-80 b,Transit,0,1,3.06785234,7.3971008000000005,0.002,89.02,0.0005134134,Mass,0.9990000000000001,0.717,0,0,0,0,20h12m40.18s,303.16740699999997,-02d08m39.1s,-2.1442080000000003,49.86,49.86,11.87,V (Johnson),11.273,4143.0,0.58,0.59,2015-04-16,SuperWASP
4095,WASP-81,b,WASP-81 b,Transit,0,1,2.7164762,8.403450560000001,0.066,88.69,0.0006956847,Mass,1.429,0.332,0,0,0,0,20h16m49.89s,304.207886,+03d17m38.6s,3.29405,402.96,402.96,,,12.333,5870.0,1.08,1.28,2017-02-02,Multiple Facilities
4097,WASP-83,b,WASP-83 b,Transit,0,1,4.971252,12.686888,0.0,88.9,0.00028629,Mass,1.04,0.35,0,0,0,0,12h40m36.50s,190.152085,-19d17m03.3s,-19.284243,300.0,273.17,12.9,V (Johnson),12.008,5510.0,1.11,1.05,2015-07-09,SuperWASP
4098,WASP-84,b,WASP-84 b,Transit,0,1,8.5234865,16.5789672,0.0,88.368,0.0006622842,Mass,0.9420000000000001,1.104,0,0,0,0,08h44m25.70s,131.107099,+01d51m36.1s,1.8600330000000003,125.0,100.88,10.83,V (Johnson),10.575,5314.0,0.84,0.75,2014-10-15,SuperWASP
4099,WASP-85 A,b,WASP-85 A b,Transit,0,1,2.6556777,8.386248,0.0,89.69,0.0012071895,Mass,1.24,0.88,0,0,1,0,11h43m38.01s,175.908386,+06d33m49.4s,6.563725999999999,142.46,142.46,10.72,V (Johnson),10.624,6112.0,1.09,0.94,2016-07-07,K2
4100,WASP-87,b,WASP-87 b,Transit,0,1,1.682795,6.334842720000001,0.0,81.07,0.0020803740000000003,Mass,1.385,,0,0,0,0,12h21m17.93s,185.32470800000002,-52d50m27.00s,-52.840832999999996,300.92,300.92,,,10.709000000000001,6450.0,1.2,1.63,2019-06-27,Anglo-Australian Telescope
4102,WASP-89,b,WASP-89 b,Transit,0,1,3.3564227,9.1818664,0.193,89.4,0.005630370000000001,Mass,1.04,7.0,0,0,0,0,20h55m35.99s,313.899962,-18d58m16.0s,-18.971106,293.38,293.38,13.1,V (Johnson),12.989,5130.0,0.92,0.88,2015-07-09,SuperWASP
4103,WASP-90,b,WASP-90 b,Transit,0,1,3.916243,12.0847984,0.0,82.1,0.000601209,Mass,1.63,0.193,0,0,0,0,21h02m07.67s,315.531971,+07d03m22.4s,7.056235000000001,340.0,471.71,11.7,V (Johnson),11.456,6430.0,1.55,1.98,2016-01-21,SuperWASP
4104,WASP-91,b,WASP-91 b,Transit,0,1,2.798581,7.956184,0.0,86.8,0.0012787620000000001,Mass,1.03,1.59,0,0,0,0,23h51m22.89s,357.845367,-70d09m10.2s,-70.15283199999999,150.59,150.59,12.0,V (Johnson),11.624,4920.0,0.84,0.86,2017-08-17,SuperWASP-South
4105,WASP-92,b,WASP-92 b,Transit,0,1,2.1746742,7.4831136,0.0,83.75,0.0007682115,Mass,1.4609999999999999,0.346,0,0,0,0,16h26m46.11s,246.69210800000002,+51d02m28.0s,51.041115000000005,530.0,585.6,13.18,V (Johnson),12.818,6280.0,1.19,1.34,2016-09-08,SuperWASP
4106,WASP-93,b,WASP-93 b,Transit,0,1,2.7325321,9.05499752,0.0,81.18,0.001402821,Mass,1.597,0.479,0,0,0,0,00h37m50.11s,9.458791999999999,+51d17m19.5s,51.288761,250.0,374.06,10.97,V (Johnson),10.978,6700.0,1.33,1.52,2016-09-08,SuperWASP
4108,WASP-94 B,b,WASP-94 B b,Radial Velocity,0,1,2.00839,7.203572000000001,0.0,,0.0005897574,Msini,,,0,0,0,0,20h55m09.16s,313.788158,-34d08m07.9s,-34.135521000000004,180.0,209.93,10.5,V (Johnson),10.405,6040.0,1.24,1.35,2014-10-03,SuperWASP
4110,WASP-96,b,WASP-96 b,Transit,0,1,3.4252602,9.7409496,0.0,85.6,0.000458064,Mass,1.2,0.37,0,0,0,0,00h04m11.12s,1.046351,-47d21m38.3s,-47.360626,356.02,356.02,,,12.383,5540.0,1.06,1.05,2014-05-14,SuperWASP
4112,WASP-98,b,WASP-98 b,Transit,0,1,2.96264036,8.08950384,,86.38,0.0008798646,Mass,1.1440000000000001,0.764,0,0,0,0,03h53m42.91s,58.428793999999996,-34d19m41.5s,-34.328194,284.05,284.05,,,12.868,5473.0,0.81,0.74,2016-08-04,SuperWASP
4115,WISEP J121756.91+162640.2 A,b,WISEP J121756.91+162640.2 A b,Imaging,0,1,,1720.256,,,0.020994600000000002,Mass,0.934,,0,0,0,0,12h17m56.91s,184.487125,+16d26m40.2s,16.4445,10.1,,,,,575.0,0.03,0.09,2014-05-14,W. M. Keck Observatory
4116,WTS-1,b,WTS-1 b,Transit,0,1,3.352057,10.106504000000001,0.1,85.5,0.003826743,Mass,1.49,1.61,0,0,0,0,19h35m58.37s,293.9932,+36d17m25.2s,36.290325,3200.0,2481.18,16.13,V (Johnson),16.43,6250.0,1.2,1.15,2014-05-14,United Kingdom Infrared Telescope
4117,WTS-2,b,WTS-2 b,Transit,0,1,1.0187068,3.9888436000000005,0.0,83.55,0.0010688160000000002,Mass,1.3630000000000002,0.54,0,0,0,0,19h34m55.87s,293.732796,+36d48m55.8s,36.815490999999994,1000.0,1030.77,15.9,V (Johnson),15.595999999999998,5000.0,0.82,0.75,2015-04-24,United Kingdom Infrared Telescope
4118,Wolf 1061,b,Wolf 1061 b,Radial Velocity,0,3,4.8869,8.0637,0.15,,5.735343e-06,Msini,,,0,0,0,0,16h30m18.06s,247.575241,-12d39m45.3s,-12.662594,4.31,4.31,10.03,V (Johnson),8.794,3342.0,0.29,0.31,2017-03-30,La Silla Observatory
4119,Wolf 1061,c,Wolf 1061 c,Radial Velocity,0,3,17.8719,19.137848,0.11,,1.0239639000000001e-05,Msini,,,0,0,0,0,16h30m18.06s,247.575241,-12d39m45.3s,-12.662594,4.31,4.31,10.03,V (Johnson),8.794,3342.0,0.29,0.31,2017-03-30,La Silla Observatory
4120,Wolf 1061,d,Wolf 1061 d,Radial Velocity,0,3,217.21,101.06504,0.55,,2.3122689e-05,Msini,,,0,0,0,0,16h30m18.06s,247.575241,-12d39m45.3s,-12.662594,4.31,4.31,10.03,V (Johnson),8.794,3342.0,0.29,0.31,2017-03-30,La Silla Observatory
4123,XO-2 N,b,XO-2 N b,Transit,0,1,2.61586178,7.9131776,,88.01,0.0005401338,Mass,0.993,0.715,0,0,0,0,07h48m06.47s,117.026968,+50d13m32.9s,50.2258,154.94,154.94,11.138,V (Johnson),10.972000000000001,,0.97,0.99,2019-02-14,XO
4124,XO-2 S,b,XO-2 S b,Radial Velocity,0,2,18.157,27.95416,0.18,,0.000248118,Msini,,,0,0,0,0,07h48m07.48s,117.031174,+50d13m03.2s,50.217556,152.06,152.06,11.085999999999999,V (Johnson),10.927999999999999,5399.0,0.98,1.0,2018-09-06,Roque de los Muchachos Observatory
4125,XO-2 S,c,XO-2 S c,Radial Velocity,0,2,120.8,102.26921920000001,0.1528,,0.0013073910000000002,Msini,,,0,0,0,0,07h48m07.48s,117.031174,+50d13m03.2s,50.217556,152.06,152.06,11.085999999999999,V (Johnson),10.927999999999999,5399.0,0.98,1.0,2014-07-09,Roque de los Muchachos Observatory
4128,XO-5,b,XO-5 b,Transit,0,1,4.1877558,11.074148,0.0,86.8,0.001135617,Mass,1.14,1.06,0,0,0,0,07h46m51.97s,116.716527,+39d05m40.5s,39.094578000000006,278.37,278.37,12.13,V (Johnson),11.95,5430.0,1.04,1.13,2015-02-12,XO
